query,ngram_score
", A STATION - TO",0.000171762
T IS USED TO INDICATE,0.000171762
VEHICLES . 3 WARN FRIENDLY,0.000171762
FAMILIAR WITH SOME BASIC SIGNALS,0.000171762
- 5 CONDUCTING LIVE FIRE,0.000171762
"SIGNALS , 1 - 1",0.000171762
SIGNALS FOR MOVEMENT TECH -,0.000171762
"MOVE FORWARD , 2 -",0.000171762
OF THE DISPLAY ARE PRESCRIBED,0.000171762
OR PARACHUTE DEVICES . 4,0.000171762
SECONDS . 4 4 CHAPTER,0.000171762
A PREARRANGED CODE . FLAG,0.000171762
", 2 - 60 ARMOR",0.000171762
"LIGHT STICKS , FLASHLIGHTS ,",0.000171762
"77 LOWER THE BOOM ,",0.000171762
", 3 - 11 ,",0.000171762
", PATHFINDER PER - SONNEL",0.000171762
AVIATOR S HANDBOOK NBC PROTECTION,0.000171762
LEAST SIX FEET LONG AND,0.000171762
* NO . TACTICAL HAND,0.000171762
SUPPLIES AND OR PERSONNEL .,0.000171762
- 7 . B .,0.000171762
UNDERSHIRTS TORN INTO WIDE STRIPS,0.000171762
AS A TRAINING REFERENCE .,0.000171762
UNITS TO BE SIGNALED QUICKLY,0.000171762
AND EXECUTED AT ONCE FIGURES,0.000171762
THIS MESSAGE IS DISPLAYED BY,0.000171762
FOR BOTH GROUND AND GROUND,0.000171762
", 5 - 13 AIRCRAFT",0.000171762
"CONTROL PERSONNEL , CON -",0.000171762
OF MILITARY PYROTECHNICS USED FOR,0.000171762
"- 4 HALT , 2",0.000171762
. THESE SIG - NALS,0.000171762
- 9 2 - 4,0.000171762
- 28 TRAVERSE RIGHT LEFT,0.000171762
"REAR TRAFFIC STOP , 2",0.000171762
S COM - MUNICATIONS -,0.000171762
. OTHER UNITS PATROL FOR,0.000171762
A DROPPED MESSAGE IS NOT,0.000171762
5410 . UNLESS OTHEIWISE STATED,0.000171762
1 . GENERAL PYROTECHNICS PRODUCE,0.000171762
RECOMMENDED CHANGES TO PUBLICATIONS AND,0.000171762
30 SEPTEMBER 1987 VISUAL SIGNALS,0.000171762
THIS SMOKE IN ENCLOSED SPACES,0.000171762
- 11 CODES 5 -,0.000171762
"COMMUNICATION ARE INADEQUATE , OR",0.000171762
A PILOT BY USING A,0.000171762
15 5 - 6 .,0.000171762
FOR PUBLIC RELEASE ; DISTRIBUTION,0.000343525
IN MANUALS THAT RELATE TO,0.000171762
WHO KNOW THE ARM -,0.000171762
. EMERGENCY SIGNALS . THE,0.000171762
FIGURES 2 - 1 THROUGH,0.000171762
CROSSBAR OF THE H 8,0.000171762
", 2 - 1 THROUGH",0.000171762
"PICKUP , THE AREA SHOULD",0.000171762
WITH THIS PUBLICATION . NONE,0.000171762
#NAME?,0.000515287
THE COMMAND AND SIGNAL PORTION,0.000171762
AT RIGHT ANGLES TO A,0.000171762
BEAT LEAST SIX FEET LONG,0.000171762
DROP . WHEN A DROPPED,0.000171762
"SMOKE , 4 - 4",0.000171762
INFANTRY AND ALSO BY COMBAT,0.000171762
SKILL LEVEL 1 21 -,0.000171762
2 10 2 11 2,0.000171762
FREE - FALLING PYROTECHNIC STARS,0.000171762
AND CONSIST OF THREE CONCENTRIC,0.000171762
SUBMIT CHANGES FOR IMPROVING THIS,0.000171762
FOR CREW - SERVED WEAPONS,0.000343525
. 3 4 3 5,0.000171762
FOR AID AND OR SUPPORT,0.000171762
5 - 14 5 -,0.000171762
", AND MEDICAL EVACUA -",0.000171762
REQUIREMENT FOR COMMUNICATION WAS ADDED,0.000171762
. ARM - A ND,0.000171762
UNTIL AC - KNOWLEDGED OR,0.000171762
", 4 - 4 STROBE",0.000171762
POINT INDICATES THAT FIRING MAY,0.000171762
. B . FLAGS ARE,0.000171762
"- 7 STOP , 5",0.000171762
MES - SAGES FIGURES 2,0.000171762
BE USED FOR BOTH GROUND,0.000171762
USE REQUIRES GOOD VISIBILITY AND,0.000171762
", 2 - 17 DRILL",0.000171762
3 - 1 3 -,0.000171762
LOAD HAS NOT BEEN RELEASED,0.000171762
AT REDUCED AIRSPEED AND LOW,0.000171762
"13 START ENGINE , 2",0.000171762
"FORWARD , 2 - 31",0.000171762
PARACHUTES . SMOKE PARACHUTES ARE,0.000171762
"THE MAIN WINCH , 2",0.000343525
. SPECIAL PANEL SIGNALS .,0.000171762
"TO TRAFFIC CONTROL PERSONNEL ,",0.000171762
USED FOR SIGNALING - -,0.000171762
CAN BE USED AS AN,0.000171762
TO - STATION SYSTEM OF,0.000171762
", THE ARM - AND",0.000171762
"62 FREEZE , 2 -",0.000171762
A UNIT . THIS IS,0.000171762
MAYBE SUBSTITUTED FOR FLAGS .,0.000171762
GREATER DISTANCES WHEN EMPLOYED AGAINST,0.000171762
"DRIVER SELECTION , TRAINING ,",0.000171762
FOR OTHER PUR - POSES,0.000171762
WHEN USING THE PANEL SYSTEM,0.000171762
#NAME?,0.000171762
"MOVE OVER , SHIFT FIRE",0.000171762
"- 4 STROBE SIGNALING ,",0.000171762
"AND PICKUP , THE AREA",0.000171762
"FIRE , 3 - 9",0.000171762
"ONE YELLOW , AND ONE",0.000171762
OF THE INDIVIDUAL VEHICLE .,0.000171762
573 * THE ACRONYMS ARE,0.000171762
AS SEEN FROM THE AIR,0.000171762
USED PROVIDED THEIR USE IS,0.000171762
INDEX REFERENCES - 1 .,0.000171762
FM 21 - 60 30,0.000171762
ACRONYMS FIELD MANUAL FM 1,0.000171762
AS COMPLETE ROUNDS . THERE,0.000171762
IDENTIFY FRIENDLY FRONT LINES AND,0.000171762
1 - 1 CHAPTER 2,0.000171762
". 4 GROUND SMOKE ,",0.000171762
ARE USED BY INFANTRY AND,0.000171762
. TYPES OF VISUAL SIGNALS,0.000343525
"OPERATOR FORWARD , 2 -",0.000171762
"15 MOVE UPWARD , M",0.000171762
TO CONTROL CONVOYS 2 -,0.000171762
"OUT THE MAIN WINCH ,",0.000171762
"ROCKS , STICKS , AND",0.000171762
. GENEML 1 - 1,0.000171762
OR A LIGHTED WAND FIGURES,0.000171762
ELECTRICAL MEANS OF COMMUNICATION ARE,0.000171762
IN - FANTRY MISSIONS FIGURES,0.000171762
PURPOSE . SMOKE SIGNALS ARE,0.000171762
. FIRING RANGE FLAG SIGNALS,0.000343525
SMOKE . 4 - 4,0.000171762
IF THERE HAS BEEN PRIOR,0.000171762
WITH THE PATTERN PRECEDING IT,0.000171762
"- B - 1D ,",0.000171762
"5 - 12 , 5",0.000171762
- 1 RADIOTELEPHONE OPERATOR FORWARD,0.000171762
"AND ASSAULT , 3 -",0.000171762
- 70 FRONT TRAFFIC STOP,0.000171762
AND AS AN ALTERNATE MEANS,0.000171762
"THE SPADE , 2 -",0.000343525
"MOUNT , 2 - 3",0.000171762
"WHEN IG - NITED ,",0.000171762
"SIGNAL A , FIGURE 5",0.000171762
INDICATE WHICH MANNER OF TRAVERSING,0.000171762
", PREARRANGED OR PRESCRIBED SIGNALS",0.000171762
THE OPERATION ORDER AND IN,0.000171762
"3 - 10 NUCLEAR ,",0.000171762
. IT IS A GUIDE,0.000171762
VISIBILITY AND LIT - TLE,0.000171762
INCREASE THEIR EFFECTIVENESS . THE,0.000171762
9 2 - 4 .,0.000171762
MECHANIZED MOVEMENT TECHNIQUES . SIGNALS,0.000171762
AN EXPENDABLE LAUNCH - ER,0.000171762
FOR FLAGS . 3 1,0.000171762
. 5 16 B .,0.000171762
ON DA FORM 2028 RECOMMENDED,0.000171762
USED FOR SIGNALING ONLY .,0.000171762
IS AVAILABLE . CHANGE FROM,0.000171762
"RIGHT ANGLE , OR OVERHEAD",0.000171762
; DISTRIBUTION IS UNLIMITED .,0.000343525
AND - HAND SIGNALS FOR,0.000171762
", 2 - 42 ENEMY",0.000171762
#NAME?,0.000171762
MEMBER USES COLORED FLAGS IN,0.000171762
OR ITS EQUIVALENT . THIS,0.000171762
"- 3 SMOKE GRENADES ,",0.000171762
"2 - INCH MORTAR ,",0.000171762
"DILWORTH BRIGADIER GENERAL , UNITED",0.000171762
THAT ARE COMMONLY USED .,0.000171762
SIG - NALS PRODUCE A,0.000171762
THIS PUBLICATION IS HQ TRADOC,0.000171762
- SANCE AND SECURITY .,0.000171762
ABOVE . STROBES WITH INFRARED,0.000171762
BUILDUP . THE M18 COLORED,0.000171762
3 - 3 DISMOUNT AND,0.000171762
40 BY 130 FEET .,0.000171762
"AND - HAND SIGNALS ,",0.000343525
EFFECT ON THE DRIVER S,0.000171762
10 DECEMBER 1984 . PAGE,0.000171762
STANDARDIZED WITHIN A UNIT AND,0.000171762
CAN BE USED TO TRANSMIT,0.000343525
5 - 10 DO NOT,0.000171762
STANDARDS REQUISITION IS USED TO,0.000171762
5 - 13 SPOT TURN,0.000171762
PORTION OF THE OPERATION ORDER,0.000171762
METHODS . AVIATORS HAVE DEVELOPED,0.000171762
IS TAKEN . SIGNALS ARE,0.000171762
THERE WILL BE TIMES WHEN,0.000171762
ASSISTANCE . LAND HERE .,0.000171762
#NAME?,0.000171762
"CARLE . VUONO GENERAL ,",0.000171762
BE CON - STRUCTED FROM,0.000171762
NIGHT VISION . CHEMICAL LIGHTS,0.000171762
ITEMS CAN BE USED PROVIDED,0.000171762
. THESE ARE USED TO,0.000171762
"FLAT , CLEAR AREA OF",0.000171762
IT WILL NOT NORMALLY INJURE,0.000171762
STAR CLUSTERS ARE AVAILABLE IN,0.000171762
REPLACE NORMAL MEANS OF COMMUNICATION,0.000171762
TUBES . THE OUTER TUBE,0.000171762
LIGHT AND ARE CONSUMED IN,0.000171762
"EMERGENCY CODES TO AIRCRAFT ,",0.000171762
2 - 54 AIR ATTACK,0.000171762
ALSO DISPLAYED ON THE GROUND,0.000171762
"ARMS TEAM , A NEW",0.000171762
. B . SMOKE GRENADES,0.000171762
LAUNCHER THAT CONSISTS OF A,0.000171762
"AIR IS NOT CONFUSING ,",0.000171762
S . GOVERNMENT PRINTING OFFICE,0.000171762
- 62 PIN 007200 -,0.000171762
AND WHITE FIGURE 4 -,0.000343525
FEET WIDE . C .,0.000171762
BY A UNIT FIGURES 2,0.000171762
"SIGNALS HEADQUARTERS , DEPARTMENT OF",0.000171762
3 - 8 THROUGH 3,0.000343525
REPEATS EACH SIG - NAL,0.000171762
USED FOR SIGNALING AND FOR,0.000171762
- 300 1 - 400,0.000171762
3 FLAG SIGNALS FOR ARMORED,0.000171762
INFLIGHT VISUAL SIGNALS 3379 DROP,0.000171762
BLANK FORMS AND FORWARD TO,0.000171762
". UNLESS OTHEIWISE STATED ,",0.000171762
#NAME?,0.000171762
SIGNAL ROCKETS ARE AVAILABLE .,0.000171762
. STAR PARACHUTES ARE AVAILABLE,0.000171762
"USED TO TRANSMIT MESSAGES ,",0.000171762
"- 4 PROCEED LEFT ,",0.000171762
"USED , STROBE LIGHTS SHOULD",0.000171762
#NAME?,0.000171762
40 - MM GRENADE LAUNCHERS,0.000171762
PUBLICATIONS ARE SOURCES OF ADDITIONAL,0.000171762
THROUGH 3 - 7 .,0.000171762
WITH INFRARED COVERS CAN BE,0.000171762
LNDEX - 3 TRAVELING OVERWATCH,0.000171762
BY INFANTRY AND ALSO BY,0.000171762
- 2 . DESCRIPTION 4,0.000171762
21 - 60 * FM,0.000171762
"HOVER , 5 - 22",0.000171762
ANGLES TO A THIRD AND,0.000171762
AND GROUND SMOKE . THE,0.000171762
ORDERED USING THE NOMENCLATURE DISTRESS,0.000171762
"CLOSE UP , 2 -",0.000343525
1 5 2 5 3,0.000171762
"67 CONTROL SIGNALS , DRILLS",0.000171762
USED TO MARK POSITIONS AND,0.000171762
DUE TO OXYGEN DEPLE -,0.000171762
PRIOR COORDINATION HAS BEEN CONDUCTED,0.000171762
A SINGLE ARROWHEAD INDICATE THAT,0.000171762
SMOKE SIGNALS MAY BE OB,0.000171762
. SUBMIT CHANGES FOR IMPROVING,0.000171762
ARE PRINTED ON THE BACK,0.000171762
CONTRASTS WITH THE BACK -,0.000171762
- LUMINATING . THEY ARE,0.000171762
19 C . DRILLS .,0.000171762
BY A SMALL UNIT .,0.000171762
NOMENCLATURE DISTRESS MARKERS . 5,0.000171762
THE RECOGNITION AND IDENTIFICATION OF,0.000171762
UNIT AND UNDERSTOOD BY SOLDIERS,0.000171762
AR 310 - 25 DICTIONARY,0.000171762
22 21 - 17 21,0.000171762
. 5 - 4 .,0.000343525
2 . FIRING RANGE FLAG,0.000343525
DEPENDING UPON THE TYPE OF,0.000171762
ORGANIZED FOR IN - FANTRY,0.000171762
TROL INDIVIDUAL VEHICLES AND PLATOON,0.000171762
CODES 5 - 14 5,0.000171762
"ATTENTION , 2 - 1",0.000171762
PERIODS OF POOR VISIBILITY AND,0.000171762
31 . 5 15 5,0.000171762
THROUGH 2 - 50 .,0.000343525
A UNIT AND UNDERSTOOD BY,0.000171762
#NAME?,0.000171762
A UNIT FIGURES 2 -,0.000171762
"ARMOR , MECHANIZED UNIT SIGNAL",0.000171762
. 5 - 2 ARM,0.000171762
- 68 . 2 25,0.000171762
", 2 - 18 DISREGARD",0.000171762
"19 OPEN UP , 2",0.000171762
"SIGNALS , COMBAT FORMATIONS ,",0.000171762
"GREEN SIGNAL LAMP , OR",0.000171762
- 73 RAISE THE SPADE,0.000171762
SIGNALING IS IN PROGRESS .,0.000171762
. FLASHLIGHTS ARE USED AT,0.000171762
TERRAIN WILL BE USED BY,0.000171762
AND CAN BE USED TO,0.000171762
", CREW SIGNALS , 2",0.000171762
THESE SIGNALS ARE NORMALLY USED,0.000171762
BY ANY PREARRANGED SIGNAL B,0.000171762
"THIS EFFORT , THE SOLDIER",0.000171762
SIGNALS WHEN DISTANCES BETWEEN VEHICLES,0.000171762
IN SUPPORT OF THESE EF,0.000171762
"64 MOVE IN REVERSE ,",0.000171762
TO 90 SECONDS . 4,0.000171762
THE RESPONSIBILITY TO GUIDE AIRCRAFT,0.000171762
1 55 - 450 -,0.000171762
. STROBES . THESE CAN,0.000171762
"AIRCRAFT , 5 - 28",0.000171762
SYSTEM USING THE NOMENCLATURE PANEL,0.000171762
INITIATE DRILLS FIGURES 2 -,0.000171762
. THE SYMBOLS FOR THESE,0.000171762
B . MECHANIZED MOVEMENT TECHNIQUES,0.000171762
FIGURES 2 - 69 THROUGH,0.000171762
"FIRING MAY BE CONDUCTED ,",0.000171762
THE BACKGROUND AS SEEN FROM,0.000171762
SQUADS . THESE SIGNALS ARE,0.000171762
"COMBINED ARMS TEAM , A",0.000171762
THE LAST LAID OUT WHEN,0.000171762
A UNIT TO DISPLAY AN,0.000171762
IN ORDER TO UNDERSTAND OR,0.000171762
COMMUNICATIONS - ELECTRONICS OPERATING INSTRUCTIONS,0.000515287
"2 - 52 NUCLEAR ,",0.000171762
FRIENDLY FRONT LINES AND DISMOUNTED,0.000171762
2 - 55 ACTION LEFT,0.000171762
NO . 173 . U,0.000171762
RELATED PUBLICATIONS ARE SOURCES OF,0.000171762
WHITE PANEL SETS ARE ARRANGED,0.000171762
"LLB , INFANTRYMAN SKILL LEVEL",0.000171762
HAND SIGNALS TO CON -,0.000171762
"MOVE IN REVERSE , 2",0.000343525
AND BATTLE DRILLS 2 -,0.000171762
"PROTECTIVE MASK . HOWEVER ,",0.000171762
OR CREWS THESE ARE THE,0.000171762
ONLY BE VIEWED FROM ABOVE,0.000171762
TWO TYPES OF GRENADES .,0.000171762
"TO COMMUNICATE , TO A",0.000171762
AGREEMENTS NATO STANAG * NO,0.000171762
PROPELLANT AND SIGNAL ELEMENT .,0.000171762
"- 60 ARMOR , MECHANIZED",0.000171762
FALL UPON THE GROUND FORCES,0.000171762
5 - 21 CUT ENGINES,0.000171762
HAND SIGNALS WHEN DISTANCES BETWEEN,0.000171762
SEPTEMBER 1987 BY ORDER OF,0.000171762
- 1 2 - 2,0.000171762
", THE SIGNAL AND ITS",0.000171762
16 B . STROBES .,0.000171762
2028 RECOMMENDED CHANGES TO PUBLICATIONS,0.000171762
TLE OR NO CLOUD COVER,0.000171762
THE SUN . MIRRORS CAN,0.000171762
", AND BURNS 50 TO",0.000171762
TO PUBLICATIONS AND BLANK FORMS,0.000171762
63 . 2 22 2,0.000171762
. THEY ARE ISSUED IN,0.000515287
. THE WIND - T,0.000171762
OPERATION ORDER AND IN THE,0.000171762
"TYPE FUSE , AND BURNS",0.000171762
ISOLATED UNITS TO BE SIGNALED,0.000171762
"NOT FOUND , THIS SYM",0.000171762
#NAME?,0.000171762
5 - 28 MESSAGE DROP,0.000171762
SEPTEMBER 1987 DISTRIBUTION RESTRICTION APPROVED,0.000171762
LY TO THE PILOT .,0.000171762
CODES . THE SYMBOLS FOR,0.000171762
- 73 THROUGH 2 -,0.000171762
TO SUCH OPERATIONS . THE,0.000171762
- 23 . 2 BLACK,0.000171762
"MOVEMENT OF INDIVIDUALS , TEAMS",0.000171762
"CHEMICAL LIGHT STICKS , FLASHLIGHTS",0.000171762
AND RED SMOKE . 4,0.000171762
IT DOES NOT COVER ALL,0.000171762
ALTITUDE . D . WHEN,0.000171762
"VUONO GENERAL , UNITED STATES",0.000171762
", GREEN , YELLOW ,",0.000171762
HE ENSURES THAT THE BACKGROUND,0.000171762
"- 1 LA , REQUIREMENTS",0.000171762
THE PILOT . IT IS,0.000171762
THE COLOR AND CHARACTERISTICS OF,0.000171762
#NAME?,0.000171762
62 PIN 007200 - 000,0.000171762
AND COLORED SMOKE MAY BE,0.000171762
VISIBILITY FLASHLIGHTS WITH COLORED FILTERS,0.000171762
", IF SIGNALS HAVE BEEN",0.000171762
"12 - 1 LA ,",0.000171762
SOLDIERS ARE NOT LIMITED TO,0.000171762
"SIGNALS , RECOVERY OPERATIONS INHAUL",0.000171762
"LEAD ELEMENTS , LOCATIONS OF",0.000171762
THE M203 GRENADE LAUNCHER CAN,0.000171762
SHOULD WEAR THE FIELD PROTECTIVE,0.000171762
", PATROLLING DANGER AREA ,",0.000171762
FLAG OR A COMBINATION OF,0.000171762
"80 CONTROL SIGNALS , VEHICLE",0.000171762
", GO , 2 -",0.000343525
1 . GENERAL . .,0.000171762
NO CLOUD COVER IN ORDER,0.000171762
FILLER IS A BURNING -,0.000171762
"10 NUCLEAR , BIOLOGICAL ,",0.000171762
OPERATIONS AND AIRFIELD MANAGEMENT AVIATOR,0.000171762
PILOT . IT IS ALSO,0.000171762
"WINCH CABLE , 2 -",0.000343525
3 1 3 2 3,0.000171762
"FLAGS , PYROTECHNICS , AND",0.000171762
OF A LAUNCHING TUBE AND,0.000515287
"- 65 LEFT , RIGHT",0.000171762
- 2 RIGHT OR LEFT,0.000171762
"GREEN , VIOLET , AND",0.000171762
USED TO TRANSMIT PREARRANGED MESSAGES,0.000171762
WAND FIGURES 2 - 64,0.000171762
"CLEAR , 3 - 8",0.000171762
"- 23 FIRE , 2",0.000171762
TO CONVEY MES - SAGES,0.000171762
PRODUCE A SINGLE PARACHUTE -,0.000171762
CLUSTERS ARE AVAILABLE IN GREEN,0.000171762
"FIRED , THE FIN -",0.000171762
". FLAG SIGNALS , WHEN",0.000171762
1 . GENERAL 2 -,0.000171762
ARE OFTEN USED TO SUPPORT,0.000171762
A NEW REQUIREMENT FOR COMMUNICATION,0.000171762
"ASSEMBLE , 3 - 5",0.000171762
FROM TREES . ONCE LAID,0.000171762
5 - 3 . GROUND,0.000343525
"FIN - STABILIZED , AND",0.000171762
2 30 2 31 CHAPTER,0.000171762
29 THROUGH 2 - 57,0.000171762
WIND AT REDUCED AIRSPEED AND,0.000171762
", THE NEXT IS THE",0.000171762
PUBIICATION SUPERSEDES FM 21 -,0.000171762
- 1 THROUGH 2 -,0.000343525
THAT THE BACKGROUND AS SEEN,0.000171762
THE SUPPLY SYSTEM USING THE,0.000171762
WOMEN ARE INCLUDED . ILL,0.000171762
"A RELATIVELY FLAT , CLEAR",0.000171762
- 27 CHAPTER 3 .,0.000171762
. NEED MEDICAL ASSISTANCE .,0.000171762
ACTION IS TAKEN . SIGNALS,0.000171762
USED . SIGNALS USED WITH,0.000171762
. WHEN PYROTECHNICS ARE USED,0.000171762
CONTROL . THESE SIGNALS ARE,0.000171762
MAY BE USED FOR BOTH,0.000171762
SEEN BY THE VIEWER .,0.000171762
COMBAT OPERATIONS DEPEND ON CLEAR,0.000171762
PREARRANGED SIGNALS BETWEEN SMALL UNITS,0.000171762
"AIRCRAFT , 5 - 31",0.000171762
"SM SOLDIER S MANUAL ,",0.000171762
", 1 - 1 PYROTECHNIC",0.000171762
#NAME?,0.000171762
OF THE PANELS IS USED,0.000171762
F . AN AIRCRAFT PILOT,0.000171762
MILITARY PYROTECHNICS USED FOR SIGNALING,0.000171762
METHOD GROUND TROOPS USE TO,0.000171762
S MANUAL OF COMMON TASKS,0.000171762
"- 50 TRAVELING , 2",0.000171762
CHAPTER 1 INTRODUCTION 1 -,0.000171762
"VEHICLES , 3 - 1",0.000171762
THAT THE SIGNAL IS NOT,0.000171762
#NAME?,0.000171762
"OF THE ARMY WASHINGTON ,",0.000171762
NOT USED FOR A PARTICULAR,0.000171762
AND SECURE COMMUNICATION AMONG GROUND,0.000171762
"RECEIPTING , ACKNOWLEDGING , AND",0.000171762
"NOT AVAILABLE , A STATION",0.000171762
22 . 5 1 5,0.000171762
PANEL SETS ARE ARRANGED ON,0.000171762
"FIRING , 2 - 26",0.000171762
"DISMOUNT AND ASSAULT , 3",0.000171762
- 1 . GENERAL SIGNALS,0.000171762
ALTERNATE MEANS FOR TRANSMITTING ORDERS,0.000171762
30 SEPTEMBER 1987 BY ORDER,0.000171762
DROP ZONES VISUAL SIGNALS 3570,0.000171762
"BRADLEY , M2 , THE",0.000171762
AND WHITE PANELS FOR TRANSMITTING,0.000171762
PILOT REQUESTS A UNIT TO,0.000171762
HQ TRADOC . SUBMIT CHANGES,0.000171762
PANEL MARKER OR ITS EQUIVALENT,0.000171762
- 64 THROUGH 2 -,0.000171762
"SIGNALS , 2 - 1",0.000171762
14 2 15 2 16,0.000171762
HAND GROUND SIGNALS 5 -,0.000171762
2 - 49 MOVE TO,0.000171762
AC - KNOWLEDGED . A,0.000171762
", 2 - 30 COIL",0.000171762
WITH THE WIND - T,0.000171762
BE USED WHENEVER POSSIBLE IN,0.000171762
"USED , THE SIGNAL AND",0.000171762
FROM THE AIR . THERE,0.000171762
MORTAR OR DURING OPERATIONS FOR,0.000171762
- 6 FM 21 -,0.000171762
- 1 . GENERAL 3,0.000171762
SMOKE PARACHUTES ARE USED FOR,0.000171762
"WHITE SMOKE GRENADE , BUT",0.000171762
", 5 - 31 EMERGENCY",0.000171762
CAN BE USED FOR FRIENDLY,0.000171762
3 SMOKE PARACHUTES . SMOKE,0.000171762
VIOLET SMOKE . THIS COLOR,0.000171762
MECHANIZED UNITS FOR CONTROL PURPOSES,0.000171762
TECH - NIQUES ARE USED,0.000171762
"ELEMENT CONTROL , FIRE SUPPORT",0.000171762
. SIGNALS USED WITH EQUIPMENT,0.000171762
"BREVITY CODES , AND ACRONYMS",0.000171762
UNIT COMMUNICA TIONS - ELECTRONICS,0.000171762
AGAINST HEAVY CONCENTRA - TIONS,0.000171762
", 2 - 72 OPEN",0.000171762
OR WITH THE PATTERN PRECEDING,0.000171762
", 2 - 67 CONTROL",0.000171762
USING THE NOMENCLATURE PANEL MARKER,0.000171762
"AIR , THE SIGNAL ELEMENT",0.000171762
BY 130 FEET . THIS,0.000171762
SOURCES OF ADDITIONAL INFORMATION .,0.000171762
2 - 29 DOUBLE TIME,0.000171762
GREEN FLAG . FLAG SIGNALS,0.000171762
AND - HAND SIGNALS WHEN,0.000171762
MADE WITH NOT LESS THAN,0.000171762
. F . AN AIRCRAFT,0.000171762
COMMUNICATION WITHIN THESE UNITS .,0.000171762
B . SMOKE GRENADES ARE,0.000171762
THESE SIGNALS ARE WIDELY USED,0.000171762
CONTROL OF AFVS 573 *,0.000171762
. THERE ARE TWO TYPES,0.000171762
31 EMERGENCY SIGNALS TO AIRCRAFT,0.000171762
AND OR PERSONNEL . OFTEN,0.000171762
POSITIONS . IF PRIOR COORDINATION,0.000171762
DESIGNED FOR USE AS A,0.000171762
USED TO TRANSMIT BRIEF MESSAGES,0.000171762
UNDERSTOOD BY SOLDIERS AND UNITS,0.000171762
SUPPORT . THROUGH THE USE,0.000171762
PATROLLING IS CONDUCTED BY MANY,0.000171762
"COLUMN , 2 - 44",0.000171762
AT TRAFFIC CON - TROL,0.000171762
ND - HAND GROUND SIGNALS,0.000171762
"AND MILITARY POLICE , AND",0.000171762
", DROP ZONES , TACTICAL",0.000171762
IS USED TO REQUISITION THESE,0.000171762
RESTRICTION APPROVED FOR PUBLIC RELEASE,0.000171762
", 2 - 21 CLOSE",0.000171762
"RELATIVELY FLAT , CLEAR AREA",0.000171762
"IN THE ARMY , ONLY",0.000171762
2 3 LEADERS OF DISMOUNTED,0.000171762
- 3 . LIMITATIONS 1,0.000171762
"PATROLLING DANGER AREA , 2",0.000171762
"- 44 COME FORWARD ,",0.000171762
HAVE BEEN ARRANGED . THE,0.000171762
AND BATTLE DRILLS A .,0.000171762
"MALFUNCTION , 3 - 11",0.000171762
; SEE FM 23 -,0.000171762
STRIPPED FROM TREES . ONCE,0.000171762
"VISUAL SIGNALS HEADQUARTERS , DEPARTMENT",0.000171762
THE WHITE SMOKE HAND GRENADE,0.000171762
5 - 14 ARM -,0.000171762
THE INDIVIDUAL STANDS IN AN,0.000171762
SET CON - SISTING OF,0.000171762
"MECHANIZED UNITS BOUNDING OVERWATCH ,",0.000171762
"THE ENEMY ; THEREFORE ,",0.000171762
AREA SHOULD BE CLEAR OF,0.000171762
ENSURES THAT THE BACKGROUND AS,0.000171762
SUPPORT OF THESE EF -,0.000171762
2 - 8 MESSAGE ACKNOWLEDGED,0.000171762
", RIGHT TRAFFIC STOP ,",0.000171762
TO ITS FIGHTING POSITION .,0.000171762
CLUSTER OF FIVE FREE -,0.000171762
"GRENADES , COLORED SMOKE ,",0.000171762
COMMON TYPES OF MILITARY PYROTECHNICS,0.000171762
WHITE FIGURE 4 - 2,0.000171762
AND - HAND AND LIGHT,0.000171762
ARE CHANGED PERIODICALLY TO PREVENT,0.000171762
NOT DISCHARGE PYROTECHNICS IN THE,0.000171762
IL - LUMINATING . THEY,0.000171762
#NAME?,0.000171762
"OR NOT AVAILABLE , A",0.000171762
MECHANIZED UNIT SIGNAL CONTROL ALL,0.000171762
WITH AIRCRAFT ; AND GROUND,0.000171762
20 2 21 2 -,0.000171762
"1 SMOKE , GROUND ,",0.000171762
"CODES , AND ACRONYMS FIELD",0.000171762
ARE USED TO 1 MARK,0.000171762
A . TWO METHODS .,0.000171762
. THIS IS DONE BY,0.000171762
"GRENADE LAUNCHERS , M203 AND",0.000171762
MATERIAL THAT CONTRASTS WITH THE,0.000171762
"7 MIRROR , STROBE SIGNALING",0.000171762
"WEDGE , 2 - 37",0.000171762
"1 - 1 SMOKE ,",0.000171762
1 MARK VEHICLE POSITIONS .,0.000171762
LOCALLY SHOULD BE LARGE ENOUGH,0.000171762
"- 13 AIRCRAFT , GROUND",0.000171762
2 - 50 . SIGNALS,0.000171762
WILL BE TIMES WHEN RADIOS,0.000171762
2 - 28 . 2,0.000171762
READY TO BE PICKED UP,0.000171762
THE WIND - T CENTERED,0.000171762
"GRENADES , 4 - 4",0.000171762
WITH A FLAG SET CON,0.000171762
2 - 23 THROUGH 2,0.000171762
HAS BEEN IDENTIFIED AS FRIEND,0.000171762
KNOW THE ARM - AND,0.000171762
. ITS FILLER IS A,0.000171762
. ARMY REGULATION AR 310,0.000171762
", 3 - 6 NONFIRING",0.000171762
"US ARMY INFANTRY SCHOOL ,",0.000171762
"- 1 , 4 -",0.000171762
4 3 5 CHAPTER 4,0.000171762
OB - SERVED BY THE,0.000171762
OF THE MIRROR FIGURE 5,0.000171762
9 5 - 11 CODES,0.000171762
STROBES ARE ORDERED USING THE,0.000171762
